date,open,high,low,close,volume
2020-06-25,87.77127955859044,88.81762116630449,87.00963685193202,88.7786865234375,137522400
2020-06-26,88.67405701121628,88.8954936232834,85.90245689556569,86.05089569091797,205256800
2020-06-29,85.95841023076125,88.12896981599859,85.4790381908906,88.03406524658203,130646000
2020-06-30,87.62039790653964,89.05608582615886,87.60093429970102,88.7689437866211,140223200
2020-07-01,88.84681537177396,89.39188548967921,88.55238096980085,88.60104370117188,110737200
2020-07-02,89.51112514748854,90.14866410882917,88.48668294073944,88.60104370117188,114041600
2020-07-06,90.03431584668381,91.44079756476127,90.00268097997908,90.97116088867188,118655600
2020-07-07,91.35076272390052,92.13186915393193,90.57695607635445,90.68888854980469,112424400
2020-07-08,91.6695298380442,92.83267551468656,91.58192502451845,92.80104064941406,117092000
2020-07-09,93.69651141665871,93.7500456266075,92.14889822617897,93.20011138916016,125642800
2020-07-10,92.79373105488341,93.42154196968667,92.18052712914378,93.3631362915039,90257200
2020-07-13,94.67229242141129,97.29058984952216,92.7183048684692,92.93244171142578,191649200
2020-07-14,92.31193292486347,94.66255936029044,91.37509535164902,94.47032928466797,170989200
2020-07-15,96.35129727473847,96.60193299733245,93.91793786080713,95.1200180053711,153198000
2020-07-16,93.98849671008664,94.80853755147119,93.34852206859607,93.9495620727539,110577600
2020-07-17,94.40218371971898,94.55791486444917,93.2852651867788,93.75977325439453,92186800
2020-07-20,93.84735994272707,95.87434472491826,93.50181969682701,95.73564147949219,90318000
2020-07-21,96.52893470179353,96.60436824916565,94.16370906625916,94.41434478759766,103433200
2020-07-22,94.11505468915274,95.36336945972936,94.0274573004929,94.67959594726562,89001600
2020-07-23,94.41191626887031,94.48978555792418,89.55736834691913,90.37010955810547,197004400
2020-07-24,88.56211314862233,90.49176525760697,86.76872113795501,90.14622497558594,185438800
2020-07-27,91.212045787962,92.37519132147816,90.98818087454525,92.28272247314453,121214000
2020-07-28,91.852015075252,92.02965297999799,90.76186742027873,90.76673889160156,103625600
2020-07-29,91.2509849817971,92.69153713216036,91.21448607300921,92.50659942626953,90329200
2020-07-30,91.67682263526055,93.73057872513968,91.26802000602063,93.62594604492188,158130000
2020-07-31,100.14247044684525,103.57837258120165,98.13737733924819,103.42750549316406,374336800
2020-08-03,105.31580914804157,108.6616788722299,105.01651064537003,106.03365325927734,308151200
2020-08-04,106.22345343622803,107.83677214724625,105.49830955349178,106.74176025390625,173071600
2020-08-05,106.46190875588427,107.44985207142959,105.9947004868368,107.12864685058594,121776800
2020-08-06,107.46202710488257,111.36270230609243,106.8707224953162,110.86629486083984,202428800
2020-08-07,110.38605796245164,110.84435557432207,107.54608428478957,108.34566497802734,198045600
2020-08-10,109.79612082851325,110.94186486752692,107.26086549559103,109.92044830322266,212403600
2020-08-11,109.18181072713648,109.68154587218592,106.3905875156011,106.65142822265625,187902400
2020-08-12,107.74598253329141,110.45432345102633,107.55096573953472,110.1959228515625,165598000
2020-08-13,111.58054387716682,113.15289349736156,111.09055440270924,112.14610290527344,210082000
2020-08-14,111.97059590519345,112.13636091412904,110.23004099312963,112.0461654663086,165565200
2020-08-17,113.17239437524739,113.19677333095444,111.12468856587184,111.75362396240234,119561600
2020-08-18,111.50498397074077,113.11145831572809,111.1685737018232,112.68485260009766,105633600
2020-08-19,113.09439419603572,114.24501107161466,112.73117227554131,112.82624053955078,145538000
2020-08-20,112.86767769232154,115.4443778648386,112.85061167913358,115.32980346679688,126907200
2020-08-21,116.29271798267843,121.7581500452213,116.28053222340992,121.27304077148438,338054800
2020-08-24,125.4927725055599,125.57810257788931,120.85130757212758,122.72349548339844,345937600
2020-08-25,121.59239290506812,122.0628763223725,119.98835110470337,121.71671295166016,211495600
2020-08-26,123.03797045440116,123.83023825240734,121.96779591940656,123.37194061279297,163022400
2020-08-27,123.97650023718222,124.31047038391692,120.74891816931488,121.89710235595703,155552400
2020-08-28,122.87464209761984,123.29393490492009,121.47537761438699,121.69965362548828,187630000
2020-08-31,124.40309306090538,127.73792880610966,122.86243534022762,125.82672882080078,225702700
2020-09-01,129.4541217539587,131.44333179825284,127.27965542096419,130.83876037597656,151948100
2020-09-02,134.16380741866254,134.54409526224742,123.8375172300071,128.12794494628906,200119000
2020-09-03,123.74978578666541,125.6317192300971,117.49939923565937,117.86993408203125,257599600
2020-09-04,117.08010734336685,120.6197131497007,108.1287004650969,117.94794464111328,332607200
2020-09-08,111.11248652637892,116.0269845414498,109.87411453278108,110.01062774658203,231366600
2020-09-09,114.34007891543482,116.17326184567966,112.38988145965452,114.3985824584961,176940500
2020-09-10,117.36290300000906,117.4994162494611,109.69862512916494,110.66397094726562,182274400
2020-09-11,111.71705524591432,112.36062394434131,107.26085458483016,109.21105194091797,180860300
2020-09-14,111.86334878819117,113.04321758334012,109.99116065569437,112.48741149902344,140150100
2020-09-15,115.38342123925263,115.87097054819286,110.78095457255097,112.66289520263672,184642000
2020-09-16,112.36064976741665,113.1114726487254,109.25008188896413,109.33783721923828,154679000
2020-09-17,106.9878355070113,109.40607622888594,106.00298369138476,107.59239196777344,178011000
2020-09-18,107.65090688938564,108.11895013810333,103.4482260852904,104.17955017089844,287104900
2020-09-21,101.93683396216227,107.44614391419555,100.5326892473239,107.33888244628906,195713800
2020-09-22,109.87413362126594,110.0496517037046,106.44178910174857,109.02579498291016,183055400
2020-09-23,108.84053574437004,109.31833209532834,104.11130039514165,104.45259094238281,150718700
2020-09-24,102.55112314626282,107.50462606943356,102.38535816136529,105.52517700195312,167743300
2020-09-25,105.72994906280776,109.64009681169752,104.98887199073256,109.48407745361328,149981400
2020-09-28,112.14613188547817,112.44841017818744,109.97165796211014,112.09737396240234,137672400
2020-09-29,111.69756779185069,112.43863750540089,110.74196771781253,111.24901580810547,99382200
2020-09-30,110.95648937570999,114.34008328098176,110.79072437109879,112.92618560791016,142675200
2020-10-01,114.71061497135939,114.78862465587767,112.94568863575778,113.88178253173828,116120400
2020-10-02,110.07890541970863,112.49715377159485,109.42559099443217,110.2056655883789,144712000
2020-10-05,111.07351187039006,113.7452805953654,110.72247569462236,113.59901428222656,106243800
2020-10-06,112.81892262806667,113.22846975785129,109.45483490950848,110.34217834472656,161498200
2020-10-07,111.76584137391013,112.67268367102449,111.28803754465702,112.21438598632812,96849000
2020-10-08,113.35523433064257,113.5015006370164,111.73656676842208,112.10710906982422,83477200
2020-10-09,112.4093775603074,114.08654852378359,112.05834143123505,114.05729675292969,100506900
2020-10-12,117.0703444949578,122.06285238723022,116.3097687190557,121.30227661132812,240226800
2020-10-13,122.15060951635888,122.26762403724531,116.67055964456534,118.0844497680664,262330500
2020-10-14,117.98693956467062,119.96638868276364,116.64130607261743,118.17221069335938,150712000
2020-10-15,115.7637332845987,118.1819741959685,115.20792725389234,117.70417785644531,112559200
2020-10-16,118.25998458807123,118.52326543752153,115.85148929426413,116.05625915527344,115393800
2020-10-19,116.97284597845898,117.42139051387834,112.7799257876711,113.09195709228516,120639300
2020-10-20,113.3064853596234,116.01726645875162,112.75067930305906,114.58386993408203,124423700
2020-10-21,113.7647612616899,115.75396346252074,113.55023836168668,113.95978546142578,89946000
2020-10-22,114.5253328724893,115.10064494149853,111.73655015280667,112.86766815185547,101988000
2020-10-23,113.49174346426179,113.64776283593191,111.43428449669388,112.17536163330078,82572600
2020-10-26,111.17101598676972,113.64776782516624,110.0691495843626,112.18511962890625,111850700
2020-10-27,112.61415768734956,114.35958542213467,111.68781680839272,113.69651794433594,92276800
2020-10-28,112.18511296666344,112.5556478095225,108.33346848159846,108.43097686767578,143937800
2020-10-29,109.57184138543087,114.01828898706523,109.40606895582341,112.44837951660156,146129200
2020-10-30,108.29446818664717,109.20131035012999,105.03764183054732,106.14925384521484,190272600
2020-11-02,106.39301507304658,107.92391966714173,104.64758758408,106.06147766113281,122866900
2020-11-03,106.92932746040049,108.71375243491438,106.02248536802898,107.68990325927734,107624400
2020-11-04,111.29778823567845,112.71167866980154,109.55236030591362,112.08761596679688,138235500
2020-11-05,115.01290858722514,116.64132935190631,113.95980746298537,116.0660171508789,126387100
2020-11-06,115.5727237961662,116.43228836490333,113.43357109225822,115.93413543701172,114457900
2020-11-09,117.70211621905518,119.1575178931427,113.35544353875275,113.61917114257812,154515300
2020-11-10,112.86703652339298,114.85966301108157,111.48000197495716,113.27728271484375,138023400
2020-11-11,114.46897654176517,116.85231729677409,113.73639073565728,116.71556854248047,112295000
2020-11-12,116.84255382154495,117.7314207166171,115.81693072113664,116.44207000732422,103162300
2020-11-13,116.66670371951737,116.89135913523305,115.13315812765718,116.49088287353516,81581900
2020-11-16,116.15881215076331,118.18074882588525,115.40669394696378,117.50677490234375,91183000
2020-11-17,116.77417031034764,117.86816024947451,116.19786565120255,116.61788177490234,74271000
2020-11-18,115.85599399209619,117.03789809748132,115.26015699113172,115.28945922851562,76322100
2020-11-19,114.85966906826211,116.29553826630797,114.09778111474732,115.88529205322266,74113000
2020-11-20,115.88531221940879,116.01229108300883,114.56665918945185,114.61549377441406,73604300
2020-11-23,114.45920273719096,114.88898878015578,111.1088434668693,111.2065200805664,127959300
2020-11-24,111.26512618596215,113.1600762396807,109.97576812456435,112.49586486816406,113874200
2020-11-25,112.86704104383878,114.03917519557105,112.49585951573405,113.33589172363281,76499200
2020-11-27,113.86334882560618,114.76198546199446,113.52147700222442,113.88288116455078,46691300
2020-11-30,114.25408307341652,118.1612073576281,114.09779452496895,116.2857894897461,169410200
2020-12-01,118.20028772700515,120.6031684348783,117.22350658792263,119.8705825805664,127728200
2020-12-02,119.18680563443502,120.5054658499052,118.08304586787362,120.22219848632812,89004200
2020-12-03,120.65197649113902,120.90594161808744,119.3723958650188,120.08544921875,78967600
2020-12-04,119.75336329408746,120.00732847079844,118.69843790059431,119.41149139404297,78260400
2020-12-07,119.47008847443368,121.67761574577153,119.4114839958422,120.87665557861328,86712000
2020-12-08,121.48225720881356,122.07809422262514,120.23197125291128,121.49201965332031,82225500
2020-12-09,121.63854040920427,123.02556768253118,118.19050456748764,118.952392578125,115089200
2020-12-10,117.70212373771251,120.99387876073847,117.3602518397124,120.37850189208984,81312200
2020-12-11,119.58731951491434,119.90965909110051,117.75097358931401,119.56778717041016,86939800
2020-12-14,119.75335272421145,120.48593849632398,118.71796721767839,118.952392578125,79184500
2020-12-15,121.45293829735053,124.9302835054043,121.2478151945667,124.9107437133789,157243700
2020-12-16,124.45167787791586,125.3893793448256,123.62140801881179,124.8423843383789,98208600
2020-12-17,125.90707656477707,126.57129545645023,125.06704423102657,125.71172332763672,94359800
2020-12-18,125.96569275411149,126.10244150708998,123.19163065315914,123.7190933227539,192541500
2020-12-21,122.11716580798591,125.33077641507083,120.58361982974765,125.25263214111328,121251600
2020-12-22,128.5541665300668,131.2891567050616,126.63966893622124,128.81790161132812,168904800
2020-12-23,129.09143864071797,129.35515889818103,127.74347548456564,127.91930389404297,88223700
2020-12-24,128.27090571957586,130.36121675094694,128.05601267765476,128.9058074951172,54930100
2020-12-28,130.8788989655675,134.1511065581324,130.41003332778524,133.51620483398438,124486200
2020-12-29,134.84466729205403,135.56747594651134,131.22080195396242,131.73849487304688,121047300
2020-12-30,132.43197135905453,132.83245515094322,130.3025810031429,130.6151580810547,96452100
2020-12-31,130.96682561915932,131.61150479087055,128.66162138156932,129.60910034179688,99116600
2021-01-04,130.419798004515,130.5077047138714,123.81675662565017,126.40522766113281,143301900
2021-01-05,125.8972625434599,128.6810934718786,125.44793686806432,127.96803283691406,97664900
2021-01-06,124.75446642211676,128.0071488340126,123.44557604986173,123.66046905517578,155088000
2021-01-07,125.37963059734658,128.57370917153938,124.89124001616409,127.88018798828125,109578200
2021-01-08,129.3551297410371,129.55049790853118,127.2062140390898,128.9839630126953,105158200
2021-01-11,126.190337167744,127.14757835470962,125.51635590694859,125.9852066040039,100384500
2021-01-12,125.51635755772662,126.67872932371974,123.91443732593233,125.80939483642578,91951100
2021-01-13,125.77030485446012,128.39784789227025,125.50658473947469,127.8508529663086,88636800
2021-01-14,127.76296279527958,127.95831602204765,125.77032113055597,125.9168472290039,90221800
2021-01-15,125.78985510810772,127.19642212299213,124.05118613262425,124.18793487548828,111598500
2021-01-19,124.81308118444944,125.72149530988855,123.9925886807919,124.86192321777344,90757300
2021-01-20,125.67263899637693,129.41371177555757,125.56519249707169,128.96438598632812,104319500
2021-01-21,130.69333638260994,136.4270376450688,130.4882057587531,133.69204711914062,120150900
2021-01-22,133.1157150150256,136.60283037919487,131.88497630652225,135.8409423828125,114459400
2021-01-25,139.74807334283994,141.72116035187767,133.36967931189386,139.60154724121094,157611700
2021-01-26,140.2657846428541,140.9495284939652,138.08755186106706,139.83599853515625,98390600
2021-01-27,140.0996903145117,140.94949991131097,137.14982245441175,138.76150512695312,140843800
2021-01-28,136.28049175107478,138.6931420569465,133.52596212723918,133.9069061279297,142621100
2021-01-29,132.67619570373378,133.56507019639048,127.18668998356583,128.89605712890625,177523800
2021-02-01,130.64447709526527,132.23663511827664,127.88994713431293,131.02542114257812,106239800
2021-02-02,132.57849082798725,133.14502563870852,131.48450079597174,131.85568237304688,83305400
2021-02-03,132.6077812510319,132.61755859976557,130.50770809360628,130.83004760742188,89880900
2021-02-04,133.13523310274124,134.209683097199,131.46493128791656,134.19992065429688,84183100
2021-02-05,134.36135298845358,134.42982206884446,132.9037691142245,133.7841796875,75693800
2021-02-08,133.07008212234413,133.979853741386,131.98423434096625,133.93093872070312,71297200
2021-02-09,133.64723399056535,134.8798267734332,132.8939994307771,133.05050659179688,76774200
2021-02-10,133.51027896407933,134.00919124583916,131.4755366325783,132.44400024414062,73046600
2021-02-11,132.94287062653802,133.42221381866224,130.8592286269798,132.18963623046875,64280000
2021-02-12,131.42661342450694,132.58093001697634,130.78097113036387,132.42440795898438,60145100
2021-02-16,132.54184204307595,133.05051647602303,129.90058012743768,130.29188537597656,80576300
2021-02-17,128.39410905649507,129.34300385661615,126.65284157162291,127.99302673339844,97918500
2021-02-18,126.38868386598486,127.17127933958186,124.63763974131737,126.8875961303711,96856700
2021-02-19,127.4060647121988,127.86583900131197,125.9973958201727,127.04410552978516,87668800
2021-02-22,125.22458978162501,126.89738798845885,122.86703351631368,123.25833129882812,103916400
2021-02-23,121.0670645425184,123.95287146533934,115.81390958217581,123.12136840820312,158273000
2021-02-24,122.22139984991924,122.82790432920568,119.5703683530087,122.62247467041016,111039900
2021-02-25,121.96704845427313,123.70831567300634,117.91713263038818,118.35733795166016,148199500
2021-02-26,119.92252202962122,122.13334806816741,118.56276807411227,118.62146759033203,164560400
2021-03-01,121.05728331048017,125.14632962305842,120.1181731597989,125.0093765258789,116307900
2021-03-02,125.61588891931011,125.91914114090521,122.28986912474551,122.39747619628906,102260900
2021-03-03,122.09421455304867,122.97463264092775,119.18883859473966,119.404052734375,112966300
2021-03-04,119.10078939752296,120.91053295934665,116.03889910024034,117.51603698730469,178155000
2021-03-05,118.34755618226085,119.28666630320659,115.01175200979323,118.7779769897461,153766600
2021-03-08,118.29865441984433,118.36713097393849,113.68135687696733,113.82809448242188,154376600
2021-03-09,116.43997360787498,119.40404133459487,116.20519796131644,118.45514678955078,129525800
2021-03-10,119.04209897356596,119.51165027406911,116.8508346932734,117.36930847167969,111943300
2021-03-11,119.8736253365932,120.52904486393365,118.6214783400667,119.30624389648438,103026500
2021-03-12,117.78016499105065,118.5334069388377,116.56714878563196,118.39645385742188,88105100
2021-03-15,118.76819060713663,121.30183008866133,117.79972707392189,121.29204559326172,92403800
2021-03-16,122.96485323576835,124.45178328205833,122.00618152746164,122.83768463134766,115227900
2021-03-17,121.35076097755098,123.12137424397079,119.67796282439072,122.0453109741211,111932600
2021-03-18,120.20620497298519,120.4996801450081,117.7019113683554,117.90734100341797,121229700
2021-03-19,117.2910589061766,118.787765950923,117.07584476265258,117.37909698486328,185549500
2021-03-22,117.71171707561217,121.1746903979347,117.64324051825204,120.70513153076172,111912300
2021-03-23,120.64641478912513,121.53660985268937,119.48230608877304,119.87360382080078,95467100
2021-03-24,120.14753705938784,120.22579811609967,117.45737480784666,117.47693634033203,88530500
2021-03-25,116.93889331550916,119.01276627110943,116.41064244577936,117.9660415649414,98844700
2021-03-26,117.731260359211,118.83667706674994,116.33237593563868,118.57254791259766,94071200
2021-03-29,119.00296371086384,119.91272771562944,118.10298420128883,118.74861907958984,80819200
2021-03-30,117.49649105272375,117.78018175127832,116.27369017794591,117.29106140136719,85671900
2021-03-31,119.00296042979544,120.83226542069784,118.51384017111431,119.49208068847656,118323800
2021-04-01,120.96924318486211,121.47792504243581,119.82469594439944,120.32360076904297,75089100
2021-04-05,121.17464972430686,123.41482129655643,120.39205436283382,123.16047668457031,88651200
2021-04-06,123.7474281396083,124.36371699214183,122.91592517442983,123.46373748779297,80171300
2021-04-07,123.09203115107863,125.1365506661835,122.41704266839598,125.11698913574219,83466700
2021-04-08,126.14412230187551,127.55279115323391,125.72348600899966,127.52344512939453,88844600
2021-04-09,126.97565069226758,130.1451411281215,126.65282945773264,130.10601806640625,106686700
2021-04-12,129.63643928749713,129.9592604537893,127.78756528183514,128.38429260253906,91420000
2021-04-13,129.5582085139557,131.72990419313948,129.059296173719,131.50489807128906,91266500
2021-04-14,132.0038193946852,132.06251145593788,128.79519068086032,129.15713500976562,87222800
2021-04-15,130.90818297831848,132.06249988655176,130.73209188321647,131.57337951660156,89347100
2021-04-16,131.37775207518385,131.73969642120264,130.37994220639808,131.2407989501953,84922400
2021-04-19,130.60489828233995,132.52225644299975,130.4385991700877,131.9059600830078,94264200
2021-04-20,132.0820664075215,132.5809638018916,128.9419071234644,130.213623046875,94812300
2021-04-21,129.4799295768372,130.8396834469913,128.44299690378307,130.59512329101562,68847100
2021-04-22,130.1451323202757,131.2309800623084,128.55061017652483,129.06907653808594,84566500
2021-04-23,129.28427466174912,132.17985833056576,129.28427466174912,131.39727783203125,78657500
2021-04-26,131.89616601007668,132.121157141495,130.65379641815227,131.78855895996094,66905100
2021-04-27,132.07224836961583,132.46355353704712,131.19183786473573,131.4657440185547,66015800
2021-04-28,131.38751244528612,132.08206994398435,130.1842805050191,130.67340087890625,107760100
2021-04-29,133.50050652437227,134.08745690189525,129.567974819212,130.5755615234375,151101000
2021-04-30,128.91256235309382,130.65382966034915,128.21801979298792,128.5995330810547,109839500
2021-05-03,129.16688554691402,131.1527277481315,128.96146337467013,129.656005859375,75135100
2021-05-04,128.33540503920676,128.62888024649274,123.94309874398557,125.06807708740234,137564700
2021-05-05,126.38867003846705,127.61147066756747,125.18543839892656,125.31261444091797,84000900
2021-05-06,125.10718773006204,126.92671581394534,124.36372279624072,126.91693878173828,78128300
2021-05-07,128.22023845618241,128.62198708733197,126.87776196476985,127.59310150146484,78973300
2021-05-10,126.8091685393895,126.93654567929129,124.26141641162498,124.30061340332031,88071200
2021-05-11,121.01794819404341,123.73227459281495,120.30261614197161,123.3795166015625,126142800
2021-05-12,120.91993258519142,122.13500921597532,119.79304356361403,120.3025894165039,112172300
2021-05-13,122.07622799062943,123.61467427312743,121.76265955967637,122.45838928222656,105861300
2021-05-14,123.71265487611407,125.31969391364765,123.32069249416574,124.88853454589844,81918000
2021-05-17,124.27121858241347,124.37900844147428,122.65437817256301,123.73226928710938,74244600
2021-05-18,124.01643714976464,124.43779545294035,122.27221218928985,122.34080505371094,63342900
2021-05-19,120.68474905590568,122.40937140960422,120.39077542858485,122.18399810791016,92612000
2021-05-20,122.7131594479721,125.15311390529939,122.58576737350162,124.75135040283203,76857100
2021-05-21,125.25109180897152,125.42747449402114,122.69354661378206,122.90912628173828,79295400
2021-05-24,123.4774881087248,125.36869980376578,123.40889524832689,124.54557800292969,63092900
2021-05-25,125.25109468619691,125.7410532457544,123.78124143570513,124.3495864868164,72009500
2021-05-26,124.40840326146704,124.82976157711471,123.87925508767265,124.30061340332031,56575900
2021-05-27,123.89882843264199,125.07470800508072,122.56616092997943,122.76213836669922,94625600
2021-05-28,123.04631892312548,123.2716997185338,122.04682196885067,122.1056137084961,71311100
2021-06-01,122.56618959179076,122.83075994083762,121.44910149392759,121.78226470947266,67637100
2021-06-02,121.78224728515005,122.72295252370081,121.55687396007116,122.54656982421875,59278900
2021-06-03,122.174240009874,122.3408216351798,120.65538819404163,121.0571517944336,76229200
2021-06-04,121.57646448168688,123.62446394747415,121.36088480359764,123.3598861694336,75169300
2021-06-07,123.6342373118159,123.78122411150511,122.32117218032641,123.36966705322266,71057600
2021-06-08,124.05561671962153,125.87824288128334,123.67345546064644,124.19280242919922,74403800
2021-06-09,124.65334513406026,125.18249316472128,123.97721029331679,124.574951171875,56877900
2021-06-10,124.4671771062987,125.61366838929395,123.40888838700712,123.57546997070312,71186400
2021-06-11,123.98703826502418,124.87875295690584,123.56567997208057,124.79055786132812,53522400
2021-06-14,125.2511144685025,127.91644250380197,124.51618772718142,127.85765075683594,96906500
2021-06-15,127.32850431328268,127.97524340485357,126.78955507030692,127.03453063964844,62746300
2021-06-16,127.74985093036214,128.25940428449337,125.87824900552074,127.53427124023438,91815000
2021-06-17,127.19131572684212,129.88604692888487,127.04432141727578,129.1413116455078,96721700
2021-06-18,128.08304168654513,128.86695159835352,127.62248638968997,127.83806610107422,108953300
2021-06-21,127.68127808078076,129.74887261931582,126.61318811711466,129.64108276367188,79663300
2021-06-22,129.47449743106563,131.38530395142936,128.9747376819625,131.2873077392578,74783600
2021-06-23,131.0815092601695,131.6204584103487,130.5523537483137,131.01290893554688,60214200
2021-06-24,131.74786688107946,131.9340507183845,130.25841113476253,130.72877502441406,68711000
2021-06-25,130.7777709892388,131.19912181234292,130.14082550615106,130.43479919433594,70783700
2021-06-28,130.72879689656085,132.5318139188506,130.6700051385488,132.07125854492188,62111300
2021-06-29,132.09080833056353,133.74684530023828,131.6498553684425,133.59005737304688,64556100
2021-06-30,133.43329677453198,134.6483810309489,133.13932308886885,134.20742797851562,63261400
2021-07-01,133.85465198573496,134.56997643445254,133.0315227403941,134.5111846923828,52485800
2021-07-02,135.12851405296138,137.18631475513712,134.9815346965724,137.14712524414062,78852600
2021-07-06,137.25490420705506,140.27298973450715,137.25490420705506,139.16571044921875,108181800
2021-07-07,140.65514627070422,141.97802013748654,139.7928425569442,141.66445922851562,104911600
2021-07-08,138.73454962161878,141.1647027920802,137.84283506741627,140.36119079589844,105575500
2021-07-09,139.88104882276198,142.72275942044914,139.7830526150671,142.19361877441406,99890800
2021-07-12,143.27151034896303,143.3793001913862,141.10591986105104,141.5958709716797,76299700
2021-07-13,141.13532365605394,144.4963962387887,140.74336872639185,142.7129669189453,100827100
2021-07-14,145.1235194534951,146.56397686036559,144.71194737828577,146.15240478515625,127050800
2021-07-15,146.24063073416198,146.98535113045864,144.1338317300182,145.4958953857422,106820300
2021-07-16,145.47629609045745,146.7501570666892,142.94814646554318,143.44789123535156,93251400
2021-07-19,140.86097330831228,141.17454926069658,138.8227744741875,139.58709716796875,121434600
2021-07-20,140.57681298890034,144.14365733248744,140.0868617606487,143.21273803710938,96350000
2021-07-21,142.60517528212256,143.19312262136464,141.72326922538142,142.477783203125,74993500
2021-07-22,143.00692343798204,145.2214969339576,142.8795313726681,143.84963989257812,77338200
2021-07-23,144.5845687137355,145.73105246266147,143.96722555965206,145.5742645263672,71447400
2021-07-26,145.29010519733632,146.8187502561115,144.731553759334,145.99563598632812,72434100
2021-07-27,146.1230591950451,146.21126178557984,142.6248149690265,143.82029724121094,104818600
2021-07-28,141.89964155731053,144.0162339928002,139.67525927689903,142.06622314453125,118931200
2021-07-29,141.7820627469063,143.604681578867,141.6742728984309,142.7129669189453,56699500
2021-07-30,141.4782919442919,143.38909834548167,141.21371414962817,142.9285430908203,70440600
2021-08-02,143.41846631598443,143.99660494374785,142.33077442965924,142.59535217285156,62880000
2021-08-03,142.87955539064197,145.06473338535233,142.26221214218597,144.39840698242188,64786600
2021-08-04,144.31021898611445,144.81975742745607,143.34011030565534,143.99664306640625,56368300
2021-08-05,144.02602192289004,144.8687384173836,143.232303529077,144.1044158935547,46397700
2021-08-06,143.62355957636092,144.36939566640558,142.91697171230874,143.41746520996094,54126800
